Hour,Month,Day,Hour of Day,Generation (kWh)
4366,6,30,21,0.000
4367,6,30,22,0.000
4368,6,30,23,0.000
4369,7,1,0,0.000
4370,7,1,1,0.000
4371,7,1,2,0.000
4372,7,1,3,0.000
4373,7,1,4,0.000
4374,7,1,5,3.559
4375,7,1,6,10.015
4376,7,1,7,27.786
4377,7,1,8,38.219
4378,7,1,9,58.954
4379,7,1,10,48.715
4380,7,1,11,51.578
4381,7,1,12,52.557
4382,7,1,13,67.524
4383,7,1,14,68.589
4384,7,1,15,57.230
4385,7,1,16,44.568
4386,7,1,17,26.124
4387,7,1,18,9.926
4388,7,1,19,4.532
4389,7,1,20,0.198
4390,7,1,21,0.000
4391,7,1,22,0.000
4392,7,1,23,0.000
4393,7,2,0,0.000
4394,7,2,1,0.000
4395,7,2,2,0.000
4396,7,2,3,0.000
4397,7,2,4,0.000
4398,7,2,5,3.638
4399,7,2,6,10.211
4400,7,2,7,31.156
4401,7,2,8,50.753
4402,7,2,9,68.018
4403,7,2,10,79.576
4404,7,2,11,88.009
4405,7,2,12,94.309
4406,7,2,13,86.338
4407,7,2,14,80.534
4408,7,2,15,58.521
4409,7,2,16,44.739
4410,7,2,17,30.393
4411,7,2,18,12.126
4412,7,2,19,4.433
4413,7,2,20,0.086
4414,7,2,21,0.000
4415,7,2,22,0.000
4416,7,2,23,0.000
4417,7,3,0,0.000
4418,7,3,1,0.000
4419,7,3,2,0.000
4420,7,3,3,0.000
4421,7,3,4,0.000
4422,7,3,5,2.930
4423,7,3,6,9.240
4424,7,3,7,17.493
4425,7,3,8,41.512
4426,7,3,9,58.408
4427,7,3,10,60.412
4428,7,3,11,81.965
4429,7,3,12,86.338
4430,7,3,13,77.254
4431,7,3,14,73.342
4432,7,3,15,54.613
4433,7,3,16,42.446
4434,7,3,17,23.538
4435,7,3,18,10.427
4436,7,3,19,2.516
4437,7,3,20,0.084
4438,7,3,21,0.000
4439,7,3,22,0.000
4440,7,3,23,0.000
4441,7,4,0,0.000
4442,7,4,1,0.000
4443,7,4,2,0.000
4444,7,4,3,0.000
4445,7,4,4,0.000
4446,7,4,5,3.921
4447,7,4,6,11.279
4448,7,4,7,21.262
4449,7,4,8,36.538
4450,7,4,9,44.799
4451,7,4,10,61.422
4452,7,4,11,75.245
4453,7,4,12,86.082
4454,7,4,13,75.137
4455,7,4,14,67.399
4456,7,4,15,58.068
4457,7,4,16,53.088
4458,7,4,17,33.012
4459,7,4,18,12.413
4460,7,4,19,4.002
4461,7,4,20,0.140
4462,7,4,21,0.000
4463,7,4,22,0.000
4464,7,4,23,0.000
4465,7,5,0,0.000
4466,7,5,1,0.000
4467,7,5,2,0.000
4468,7,5,3,0.000
4469,7,5,4,0.000
4470,7,5,5,3.521
4471,7,5,6,7.468
4472,7,5,7,23.487
4473,7,5,8,35.797
4474,7,5,9,44.236
4475,7,5,10,57.555
4476,7,5,11,69.802
4477,7,5,12,56.450
4478,7,5,13,59.419
4479,7,5,14,35.949
4480,7,5,15,54.077
4481,7,5,16,40.460
4482,7,5,17,23.542
4483,7,5,18,9.272
4484,7,5,19,2.498
4485,7,5,20,0.056
4486,7,5,21,0.000
4487,7,5,22,0.000
4488,7,5,23,0.000
4489,7,6,0,0.000
4490,7,6,1,0.000
4491,7,6,2,0.000
4492,7,6,3,0.000
4493,7,6,4,0.000
4494,7,6,5,3.679
4495,7,6,6,11.040
4496,7,6,7,26.620
4497,7,6,8,43.902
4498,7,6,9,55.097
4499,7,6,10,50.330
4500,7,6,11,45.637
4501,7,6,12,64.681
4502,7,6,13,44.978
4503,7,6,14,46.839
4504,7,6,15,46.862
4505,7,6,16,38.573
4506,7,6,17,23.235
4507,7,6,18,9.982
4508,7,6,19,2.883
4509,7,6,20,0.000
4510,7,6,21,0.000
4511,7,6,22,0.000
4512,7,6,23,0.000
4513,7,7,0,0.000
4514,7,7,1,0.000
4515,7,7,2,0.000
4516,7,7,3,0.000
4517,7,7,4,0.000
4518,7,7,5,3.284
4519,7,7,6,9.363
4520,7,7,7,25.889
4521,7,7,8,44.572
4522,7,7,9,61.812
4523,7,7,10,68.836
4524,7,7,11,65.823
4525,7,7,12,64.299
4526,7,7,13,54.181
4527,7,7,14,53.782
4528,7,7,15,44.062
4529,7,7,16,40.048
4530,7,7,17,24.097
4531,7,7,18,9.750
4532,7,7,19,4.438
4533,7,7,20,0.000
4534,7,7,21,0.000
4535,7,7,22,0.000
4536,7,7,23,0.000
4537,7,8,0,0.000
4538,7,8,1,0.000
4539,7,8,2,0.000
4540,7,8,3,0.000
4541,7,8,4,0.000
4542,7,8,5,2.759
4543,7,8,6,9.915
4544,7,8,7,17.142
4545,7,8,8,28.552
4546,7,8,9,60.190
4547,7,8,10,56.339
4548,7,8,11,64.767
4549,7,8,12,37.883
4550,7,8,13,46.179
4551,7,8,14,48.471
4552,7,8,15,43.469
4553,7,8,16,38.664
4554,7,8,17,25.230
4555,7,8,18,7.854
4556,7,8,19,3.122
4557,7,8,20,0.000
4558,7,8,21,0.000
4559,7,8,22,0.000
4560,7,8,23,0.000
4561,7,9,0,0.000
4562,7,9,1,0.000
4563,7,9,2,0.000
4564,7,9,3,0.000
4565,7,9,4,0.000
4566,7,9,5,1.278
4567,7,9,6,8.017
4568,7,9,7,19.727
4569,7,9,8,34.400
4570,7,9,9,48.611
4571,7,9,10,60.850
4572,7,9,11,60.977
4573,7,9,12,60.983
4574,7,9,13,56.399
4575,7,9,14,55.094
4576,7,9,15,62.676
4577,7,9,16,38.504
4578,7,9,17,17.273
4579,7,9,18,9.938
4580,7,9,19,1.950
4581,7,9,20,0.000
4582,7,9,21,0.000
4583,7,9,22,0.000
4584,7,9,23,0.000
4585,7,10,0,0.000
4586,7,10,1,0.000
4587,7,10,2,0.000
4588,7,10,3,0.000
4589,7,10,4,0.000
4590,7,10,5,3.698
4591,7,10,6,6.987
4592,7,10,7,19.091
4593,7,10,8,26.829
4594,7,10,9,37.968
4595,7,10,10,53.976
4596,7,10,11,62.733
4597,7,10,12,56.648
4598,7,10,13,42.674
4599,7,10,14,23.739
4600,7,10,15,20.798
4601,7,10,16,22.804
4602,7,10,17,9.233
4603,7,10,18,6.100
4604,7,10,19,2.844
4605,7,10,20,0.000
4606,7,10,21,0.000
4607,7,10,22,0.000
4608,7,10,23,0.000
4609,7,11,0,0.000
4610,7,11,1,0.000
4611,7,11,2,0.000
4612,7,11,3,0.000
4613,7,11,4,0.000
4614,7,11,5,2.626
4615,7,11,6,8.585
4616,7,11,7,15.801
4617,7,11,8,33.588
4618,7,11,9,48.638
4619,7,11,10,63.209
4620,7,11,11,51.768
4621,7,11,12,60.931
4622,7,11,13,65.383
4623,7,11,14,48.595
4624,7,11,15,52.456
4625,7,11,16,39.525
4626,7,11,17,26.896
4627,7,11,18,9.257
4628,7,11,19,1.423
4629,7,11,20,0.000
4630,7,11,21,0.000
4631,7,11,22,0.000
4632,7,11,23,0.000
4633,7,12,0,0.000
4634,7,12,1,0.000
4635,7,12,2,0.000
4636,7,12,3,0.000
4637,7,12,4,0.000
4638,7,12,5,0.664
4639,7,12,6,4.792
4640,7,12,7,15.365
4641,7,12,8,20.956
4642,7,12,9,28.275
4643,7,12,10,27.174
4644,7,12,11,36.626
4645,7,12,12,36.105
4646,7,12,13,55.461
4647,7,12,14,52.814
4648,7,12,15,33.514
4649,7,12,16,26.759
4650,7,12,17,14.504
4651,7,12,18,7.571
4652,7,12,19,1.837
4653,7,12,20,0.000
4654,7,12,21,0.000
4655,7,12,22,0.000
4656,7,12,23,0.000
4657,7,13,0,0.000
4658,7,13,1,0.000
4659,7,13,2,0.000
4660,7,13,3,0.000
4661,7,13,4,0.000
4662,7,13,5,2.449
4663,7,13,6,6.424
4664,7,13,7,17.015
4665,7,13,8,27.200
4666,7,13,9,37.753
4667,7,13,10,43.548
4668,7,13,11,53.854
4669,7,13,12,45.223
4670,7,13,13,53.654
4671,7,13,14,52.530
4672,7,13,15,53.309
4673,7,13,16,40.332
4674,7,13,17,23.424
4675,7,13,18,10.818
4676,7,13,19,2.084
4677,7,13,20,0.000
4678,7,13,21,0.000
4679,7,13,22,0.000
4680,7,13,23,0.000
4681,7,14,0,0.000
4682,7,14,1,0.000
4683,7,14,2,0.000
4684,7,14,3,0.000
4685,7,14,4,0.000
4686,7,14,5,3.240
4687,7,14,6,8.080
4688,7,14,7,27.791
4689,7,14,8,46.896
4690,7,14,9,58.511
4691,7,14,10,65.240
4692,7,14,11,75.898
4693,7,14,12,75.487
4694,7,14,13,70.359
4695,7,14,14,63.027
4696,7,14,15,52.560
4697,7,14,16,37.375
4698,7,14,17,21.425
4699,7,14,18,8.403
4700,7,14,19,2.391
4701,7,14,20,0.000
4702,7,14,21,0.000
4703,7,14,22,0.000
4704,7,14,23,0.000
4705,7,15,0,0.000
4706,7,15,1,0.000
4707,7,15,2,0.000
4708,7,15,3,0.000
4709,7,15,4,0.000
4710,7,15,5,1.393
4711,7,15,6,8.219
4712,7,15,7,17.714
4713,7,15,8,28.132
4714,7,15,9,35.767
4715,7,15,10,42.267
4716,7,15,11,70.912
4717,7,15,12,90.805
4718,7,15,13,73.651
4719,7,15,14,56.840
4720,7,15,15,55.427
4721,7,15,16,38.266
4722,7,15,17,18.616
4723,7,15,18,7.796
4724,7,15,19,3.131
4725,7,15,20,0.000
4726,7,15,21,0.000
4727,7,15,22,0.000
4728,7,15,23,0.000
4729,7,16,0,0.000
4730,7,16,1,0.000
4731,7,16,2,0.000
4732,7,16,3,0.000
4733,7,16,4,0.000
4734,7,16,5,2.548
4735,7,16,6,8.630
4736,7,16,7,25.275
4737,7,16,8,40.153
4738,7,16,9,45.873
4739,7,16,10,49.612
4740,7,16,11,62.199
4741,7,16,12,45.751
4742,7,16,13,65.754
4743,7,16,14,48.953
4744,7,16,15,46.999
4745,7,16,16,37.488
4746,7,16,17,23.958
4747,7,16,18,10.597
4748,7,16,19,2.642
4749,7,16,20,0.000
4750,7,16,21,0.000
4751,7,16,22,0.000
4752,7,16,23,0.000
4753,7,17,0,0.000
4754,7,17,1,0.000
4755,7,17,2,0.000
4756,7,17,3,0.000
4757,7,17,4,0.000
4758,7,17,5,2.298
4759,7,17,6,9.379
4760,7,17,7,26.601
4761,7,17,8,41.994
4762,7,17,9,48.759
4763,7,17,10,60.432
4764,7,17,11,63.157
4765,7,17,12,69.475
4766,7,17,13,50.939
4767,7,17,14,57.482
4768,7,17,15,51.377
4769,7,17,16,28.460
4770,7,17,17,24.252
4771,7,17,18,11.378
4772,7,17,19,3.033
4773,7,17,20,0.000
4774,7,17,21,0.000
4775,7,17,22,0.000
4776,7,17,23,0.000
4777,7,18,0,0.000
4778,7,18,1,0.000
4779,7,18,2,0.000
4780,7,18,3,0.000
4781,7,18,4,0.000
4782,7,18,5,1.891
4783,7,18,6,8.071
4784,7,18,7,18.519
4785,7,18,8,34.932
4786,7,18,9,49.854
4787,7,18,10,47.955
4788,7,18,11,42.459
4789,7,18,12,54.317
4790,7,18,13,49.775
4791,7,18,14,42.954
4792,7,18,15,45.327
4793,7,18,16,29.966
4794,7,18,17,18.436
4795,7,18,18,8.415
4796,7,18,19,3.031
4797,7,18,20,0.000
4798,7,18,21,0.000
4799,7,18,22,0.000
4800,7,18,23,0.000
4801,7,19,0,0.000
4802,7,19,1,0.000
4803,7,19,2,0.000
4804,7,19,3,0.000
4805,7,19,4,0.000
4806,7,19,5,1.850
4807,7,19,6,7.616
4808,7,19,7,16.583
4809,7,19,8,32.298
4810,7,19,9,46.976
4811,7,19,10,35.025
4812,7,19,11,38.692
4813,7,19,12,21.693
4814,7,19,13,29.173
4815,7,19,14,36.277
4816,7,19,15,30.765
4817,7,19,16,35.113
4818,7,19,17,23.992
4819,7,19,18,8.881
4820,7,19,19,1.799
4821,7,19,20,0.000
4822,7,19,21,0.000
4823,7,19,22,0.000
4824,7,19,23,0.000
4825,7,20,0,0.000
4826,7,20,1,0.000
4827,7,20,2,0.000
4828,7,20,3,0.000
4829,7,20,4,0.000
4830,7,20,5,0.781
4831,7,20,6,7.468
4832,7,20,7,18.337
4833,7,20,8,30.449
4834,7,20,9,40.426
4835,7,20,10,22.170
4836,7,20,11,35.406
4837,7,20,12,31.659
4838,7,20,13,23.967
4839,7,20,14,29.977
4840,7,20,15,22.898
4841,7,20,16,18.815
4842,7,20,17,13.384
4843,7,20,18,7.953
4844,7,20,19,2.104
4845,7,20,20,0.000
4846,7,20,21,0.000
4847,7,20,22,0.000
4848,7,20,23,0.000
4849,7,21,0,0.000
4850,7,21,1,0.000
4851,7,21,2,0.000
4852,7,21,3,0.000
4853,7,21,4,0.000
4854,7,21,5,1.931
4855,7,21,6,6.777
4856,7,21,7,18.103
4857,7,21,8,30.094
4858,7,21,9,39.902
4859,7,21,10,43.669
4860,7,21,11,42.103
4861,7,21,12,49.474
4862,7,21,13,47.053
4863,7,21,14,47.391
4864,7,21,15,53.387
4865,7,21,16,40.646
4866,7,21,17,25.048
4867,7,21,18,8.493
4868,7,21,19,1.958
4869,7,21,20,0.000
4870,7,21,21,0.000
4871,7,21,22,0.000
4872,7,21,23,0.000
4873,7,22,0,0.000
4874,7,22,1,0.000
4875,7,22,2,0.000
4876,7,22,3,0.000
4877,7,22,4,0.000
4878,7,22,5,2.469
4879,7,22,6,6.119
4880,7,22,7,18.555
4881,7,22,8,47.147
4882,7,22,9,51.038
4883,7,22,10,63.492
4884,7,22,11,57.914
4885,7,22,12,69.271
4886,7,22,13,50.807
4887,7,22,14,39.869
4888,7,22,15,43.306
4889,7,22,16,30.512
4890,7,22,17,14.076
4891,7,22,18,7.213
4892,7,22,19,1.913
4893,7,22,20,0.000
4894,7,22,21,0.000
4895,7,22,22,0.000
4896,7,22,23,0.000
4897,7,23,0,0.000
4898,7,23,1,0.000
4899,7,23,2,0.000
4900,7,23,3,0.000
4901,7,23,4,0.000
4902,7,23,5,1.112
4903,7,23,6,6.655
4904,7,23,7,20.696
4905,7,23,8,29.531
4906,7,23,9,30.722
4907,7,23,10,37.592
4908,7,23,11,45.963
4909,7,23,12,49.879
4910,7,23,13,28.779
4911,7,23,14,33.288
4912,7,23,15,31.542
4913,7,23,16,25.449
4914,7,23,17,17.916
4915,7,23,18,7.399
4916,7,23,19,2.016
4917,7,23,20,0.000
4918,7,23,21,0.000
4919,7,23,22,0.000
4920,7,23,23,0.000
4921,7,24,0,0.000
4922,7,24,1,0.000
4923,7,24,2,0.000
4924,7,24,3,0.000
4925,7,24,4,0.000
4926,7,24,5,1.849
4927,7,24,6,8.253
4928,7,24,7,21.453
4929,7,24,8,45.737
4930,7,24,9,62.216
4931,7,24,10,70.664
4932,7,24,11,61.818
4933,7,24,12,61.201
4934,7,24,13,67.676
4935,7,24,14,72.569
4936,7,24,15,61.674
4937,7,24,16,47.856
4938,7,24,17,30.192
4939,7,24,18,10.551
4940,7,24,19,3.172
4941,7,24,20,0.000
4942,7,24,21,0.000
4943,7,24,22,0.000
4944,7,24,23,0.000
4945,7,25,0,0.000
4946,7,25,1,0.000
4947,7,25,2,0.000
4948,7,25,3,0.000
4949,7,25,4,0.000
4950,7,25,5,1.422
4951,7,25,6,6.791
4952,7,25,7,20.350
4953,7,25,8,39.545
4954,7,25,9,47.113
4955,7,25,10,49.394
4956,7,25,11,31.990
4957,7,25,12,16.928
4958,7,25,13,25.249
4959,7,25,14,28.003
4960,7,25,15,29.603
4961,7,25,16,16.112
4962,7,25,17,13.469
4963,7,25,18,8.605
4964,7,25,19,2.527
4965,7,25,20,0.000
4966,7,25,21,0.000
4967,7,25,22,0.000
4968,7,25,23,0.000
4969,7,26,0,0.000
4970,7,26,1,0.000
4971,7,26,2,0.000
4972,7,26,3,0.000
4973,7,26,4,0.000
4974,7,26,5,1.375
4975,7,26,6,5.877
4976,7,26,7,15.814
4977,7,26,8,20.811
4978,7,26,9,35.955
4979,7,26,10,34.574
4980,7,26,11,52.398
4981,7,26,12,43.485
4982,7,26,13,45.970
4983,7,26,14,23.137
4984,7,26,15,24.880
4985,7,26,16,27.746
4986,7,26,17,14.605
4987,7,26,18,6.756
4988,7,26,19,1.636
4989,7,26,20,0.000
4990,7,26,21,0.000
4991,7,26,22,0.000
4992,7,26,23,0.000
4993,7,27,0,0.000
4994,7,27,1,0.000
4995,7,27,2,0.000
4996,7,27,3,0.000
4997,7,27,4,0.000
4998,7,27,5,0.693
4999,7,27,6,4.288
5000,7,27,7,7.839
5001,7,27,8,29.922
5002,7,27,9,45.698
5003,7,27,10,26.194
5004,7,27,11,38.383
5005,7,27,12,20.004
5006,7,27,13,27.938
5007,7,27,14,12.261
5008,7,27,15,27.481
5009,7,27,16,19.101
5010,7,27,17,16.103
5011,7,27,18,4.863
5012,7,27,19,1.735
5013,7,27,20,0.000
5014,7,27,21,0.000
5015,7,27,22,0.000
5016,7,27,23,0.000
5017,7,28,0,0.000
5018,7,28,1,0.000
5019,7,28,2,0.000
5020,7,28,3,0.000
5021,7,28,4,0.000
5022,7,28,5,1.794
5023,7,28,6,7.074
5024,7,28,7,21.139
5025,7,28,8,33.959
5026,7,28,9,49.923
5027,7,28,10,39.541
5028,7,28,11,27.088
5029,7,28,12,47.613
5030,7,28,13,61.602
5031,7,28,14,58.341
5032,7,28,15,50.025
5033,7,28,16,36.396
5034,7,28,17,16.751
5035,7,28,18,6.168
5036,7,28,19,1.356
5037,7,28,20,0.000
5038,7,28,21,0.000
5039,7,28,22,0.000
5040,7,28,23,0.000
5041,7,29,0,0.000
5042,7,29,1,0.000
5043,7,29,2,0.000
5044,7,29,3,0.000
5045,7,29,4,0.000
5046,7,29,5,1.557
5047,7,29,6,6.891
5048,7,29,7,18.476
5049,7,29,8,43.099
5050,7,29,9,63.064
5051,7,29,10,32.597
5052,7,29,11,64.855
5053,7,29,12,53.758
5054,7,29,13,60.957
5055,7,29,14,40.464
5056,7,29,15,37.994
5057,7,29,16,27.714
5058,7,29,17,20.340
5059,7,29,18,8.767
5060,7,29,19,1.395
5061,7,29,20,0.000
5062,7,29,21,0.000
5063,7,29,22,0.000
5064,7,29,23,0.000
5065,7,30,0,0.000
5066,7,30,1,0.000
5067,7,30,2,0.000
5068,7,30,3,0.000
5069,7,30,4,0.000
5070,7,30,5,1.403
5071,7,30,6,7.046
5072,7,30,7,18.361
5073,7,30,8,44.686
5074,7,30,9,43.201
5075,7,30,10,53.606
5076,7,30,11,59.266
5077,7,30,12,61.337
5078,7,30,13,38.693
5079,7,30,14,36.567
5080,7,30,15,26.534
5081,7,30,16,12.780
5082,7,30,17,12.216
5083,7,30,18,7.930
5084,7,30,19,1.253
5085,7,30,20,0.000
5086,7,30,21,0.000
5087,7,30,22,0.000
5088,7,30,23,0.000
5089,7,31,0,0.000
5090,7,31,1,0.000
5091,7,31,2,0.000
5092,7,31,3,0.000
5093,7,31,4,0.000
5094,7,31,5,0.972
5095,7,31,6,6.540
5096,7,31,7,19.612
5097,7,31,8,38.787
5098,7,31,9,50.686
5099,7,31,10,39.209
5100,7,31,11,38.309
5101,7,31,12,46.106
5102,7,31,13,19.761
5103,7,31,14,26.154
5104,7,31,15,23.743
5105,7,31,16,25.072
5106,7,31,17,19.294
5107,7,31,18,8.225
5108,7,31,19,1.313
5109,7,31,20,0.000
5110,7,31,21,0.000
5111,7,31,22,0.000
5112,7,31,23,0.000
5113,8,1,0,0.000
5114,8,1,1,0.000
5115,8,1,2,0.000
5116,8,1,3,0.000
5117,8,1,4,0.000
5118,8,1,5,1.114
5119,8,1,6,4.533
5120,8,1,7,20.232
5121,8,1,8,34.339
5122,8,1,9,42.760
5123,8,1,10,36.946
5124,8,1,11,45.713
5125,8,1,12,36.367
5126,8,1,13,50.127
5127,8,1,14,48.594
5128,8,1,15,57.166
5129,8,1,16,44.487
5130,8,1,17,24.117
5131,8,1,18,9.386
5132,8,1,19,1.948
5133,8,1,20,0.000
5134,8,1,21,0.000
5135,8,1,22,0.000
5136,8,1,23,0.000
5137,8,2,0,0.000
5138,8,2,1,0.000
5139,8,2,2,0.000
5140,8,2,3,0.000
5141,8,2,4,0.000
5142,8,2,5,0.804
5143,8,2,6,6.868
5144,8,2,7,20.159
5145,8,2,8,26.371
5146,8,2,9,45.897
5147,8,2,10,35.975
5148,8,2,11,57.149
5149,8,2,12,66.157
5150,8,2,13,47.197
5151,8,2,14,57.884
5152,8,2,15,28.717
5153,8,2,16,32.292
5154,8,2,17,17.314
5155,8,2,18,7.532
5156,8,2,19,1.035
5157,8,2,20,0.000
5158,8,2,21,0.000
5159,8,2,22,0.000
5160,8,2,23,0.000
5161,8,3,0,0.000
5162,8,3,1,0.000
5163,8,3,2,0.000
5164,8,3,3,0.000
5165,8,3,4,0.000
5166,8,3,5,0.717
5167,8,3,6,3.818
5168,8,3,7,16.963
5169,8,3,8,24.369
5170,8,3,9,33.303
5171,8,3,10,40.926
5172,8,3,11,51.125
5173,8,3,12,46.520
5174,8,3,13,67.237
5175,8,3,14,58.326
5176,8,3,15,53.465
5177,8,3,16,44.115
5178,8,3,17,28.398
5179,8,3,18,6.835
5180,8,3,19,1.442
5181,8,3,20,0.000
5182,8,3,21,0.000
5183,8,3,22,0.000
5184,8,3,23,0.000
5185,8,4,0,0.000
5186,8,4,1,0.000
5187,8,4,2,0.000
5188,8,4,3,0.000
5189,8,4,4,0.000
5190,8,4,5,0.600
5191,8,4,6,6.888
5192,8,4,7,23.733
5193,8,4,8,46.192
5194,8,4,9,60.742
5195,8,4,10,79.351
5196,8,4,11,55.138
5197,8,4,12,58.359
5198,8,4,13,41.668
5199,8,4,14,63.041
5200,8,4,15,47.921
5201,8,4,16,35.327
5202,8,4,17,21.601
5203,8,4,18,7.456
5204,8,4,19,1.727
5205,8,4,20,0.000
5206,8,4,21,0.000
5207,8,4,22,0.000
5208,8,4,23,0.000
5209,8,5,0,0.000
5210,8,5,1,0.000
5211,8,5,2,0.000
5212,8,5,3,0.000
5213,8,5,4,0.000
5214,8,5,5,0.779
5215,8,5,6,6.257
5216,8,5,7,18.789
5217,8,5,8,26.938
5218,8,5,9,33.716
5219,8,5,10,36.764
5220,8,5,11,37.260
5221,8,5,12,49.783
5222,8,5,13,47.762
5223,8,5,14,41.954
5224,8,5,15,49.844
5225,8,5,16,36.100
5226,8,5,17,27.611
5227,8,5,18,7.087
5228,8,5,19,1.272
5229,8,5,20,0.000
5230,8,5,21,0.000
5231,8,5,22,0.000
5232,8,5,23,0.000
5233,8,6,0,0.000
5234,8,6,1,0.000
5235,8,6,2,0.000
5236,8,6,3,0.000
5237,8,6,4,0.000
5238,8,6,5,0.401
5239,8,6,6,6.466
5240,8,6,7,22.377
5241,8,6,8,38.519
5242,8,6,9,52.231
5243,8,6,10,53.309
5244,8,6,11,47.837
5245,8,6,12,36.844
5246,8,6,13,45.750
5247,8,6,14,29.611
5248,8,6,15,40.906
5249,8,6,16,29.940
5250,8,6,17,12.982
5251,8,6,18,6.025
5252,8,6,19,1.147
5253,8,6,20,0.000
5254,8,6,21,0.000
5255,8,6,22,0.000
5256,8,6,23,0.000
5257,8,7,0,0.000
5258,8,7,1,0.000
5259,8,7,2,0.000
5260,8,7,3,0.000
5261,8,7,4,0.000
5262,8,7,5,0.581
5263,8,7,6,6.876
5264,8,7,7,20.824
5265,8,7,8,36.257
5266,8,7,9,48.248
5267,8,7,10,65.444
5268,8,7,11,42.668
5269,8,7,12,53.419
5270,8,7,13,58.582
5271,8,7,14,41.133
5272,8,7,15,34.229
5273,8,7,16,34.445
5274,8,7,17,20.123
5275,8,7,18,6.380
5276,8,7,19,1.382
5277,8,7,20,0.000
5278,8,7,21,0.000
5279,8,7,22,0.000
5280,8,7,23,0.000
5281,8,8,0,0.000
5282,8,8,1,0.000
5283,8,8,2,0.000
5284,8,8,3,0.000
5285,8,8,4,0.000
5286,8,8,5,0.180
5287,8,8,6,3.260
5288,8,8,7,14.019
5289,8,8,8,33.416
5290,8,8,9,50.621
5291,8,8,10,51.185
5292,8,8,11,35.870
5293,8,8,12,43.389
5294,8,8,13,76.161
5295,8,8,14,67.743
5296,8,8,15,53.194
5297,8,8,16,24.848
5298,8,8,17,20.821
5299,8,8,18,8.407
5300,8,8,19,1.129
5301,8,8,20,0.000
5302,8,8,21,0.000
5303,8,8,22,0.000
5304,8,8,23,0.000
5305,8,9,0,0.000
5306,8,9,1,0.000
5307,8,9,2,0.000
5308,8,9,3,0.000
5309,8,9,4,0.000
5310,8,9,5,0.280
5311,8,9,6,5.699
5312,8,9,7,21.200
5313,8,9,8,22.987
5314,8,9,9,33.422
5315,8,9,10,37.819
5316,8,9,11,28.479
5317,8,9,12,38.747
5318,8,9,13,64.017
5319,8,9,14,50.068
5320,8,9,15,38.546
5321,8,9,16,47.337
5322,8,9,17,24.210
5323,8,9,18,6.452
5324,8,9,19,1.316
5325,8,9,20,0.000
5326,8,9,21,0.000
5327,8,9,22,0.000
5328,8,9,23,0.000
5329,8,10,0,0.000
5330,8,10,1,0.000
5331,8,10,2,0.000
5332,8,10,3,0.000
5333,8,10,4,0.000
5334,8,10,5,0.382
5335,8,10,6,4.963
5336,8,10,7,19.056
5337,8,10,8,33.840
5338,8,10,9,53.610
5339,8,10,10,43.799
5340,8,10,11,52.312
5341,8,10,12,63.788
5342,8,10,13,47.631
5343,8,10,14,42.382
5344,8,10,15,27.948
5345,8,10,16,12.287
5346,8,10,17,9.234
5347,8,10,18,4.081
5348,8,10,19,0.404
5349,8,10,20,0.000
5350,8,10,21,0.000
5351,8,10,22,0.000
5352,8,10,23,0.000
5353,8,11,0,0.000
5354,8,11,1,0.000
5355,8,11,2,0.000
5356,8,11,3,0.000
5357,8,11,4,0.000
5358,8,11,5,0.297
5359,8,11,6,5.319
5360,8,11,7,19.201
5361,8,11,8,21.283
5362,8,11,9,41.065
5363,8,11,10,39.542
5364,8,11,11,47.931
5365,8,11,12,51.660
5366,8,11,13,64.630
5367,8,11,14,50.689
5368,8,11,15,51.727
5369,8,11,16,50.888
5370,8,11,17,26.596
5371,8,11,18,7.473
5372,8,11,19,0.760
5373,8,11,20,0.000
5374,8,11,21,0.000
5375,8,11,22,0.000
5376,8,11,23,0.000
5377,8,12,0,0.000
5378,8,12,1,0.000
5379,8,12,2,0.000
5380,8,12,3,0.000
5381,8,12,4,0.000
5382,8,12,5,0.125
5383,8,12,6,4.876
5384,8,12,7,21.464
5385,8,12,8,31.604
5386,8,12,9,43.510
5387,8,12,10,54.586
5388,8,12,11,49.218
5389,8,12,12,42.647
5390,8,12,13,63.951
5391,8,12,14,47.303
5392,8,12,15,42.256
5393,8,12,16,24.190
5394,8,12,17,15.369
5395,8,12,18,5.301
5396,8,12,19,0.598
5397,8,12,20,0.000
5398,8,12,21,0.000
5399,8,12,22,0.000
5400,8,12,23,0.000
5401,8,13,0,0.000
5402,8,13,1,0.000
5403,8,13,2,0.000
5404,8,13,3,0.000
5405,8,13,4,0.000
5406,8,13,5,0.048
5407,8,13,6,3.047
5408,8,13,7,8.586
5409,8,13,8,11.895
5410,8,13,9,22.760
5411,8,13,10,27.317
5412,8,13,11,46.149
5413,8,13,12,31.065
5414,8,13,13,27.444
5415,8,13,14,17.814
5416,8,13,15,15.770
5417,8,13,16,11.826
5418,8,13,17,8.052
5419,8,13,18,6.166
5420,8,13,19,0.248
5421,8,13,20,0.000
5422,8,13,21,0.000
5423,8,13,22,0.000
5424,8,13,23,0.000
5425,8,14,0,0.000
5426,8,14,1,0.000
5427,8,14,2,0.000
5428,8,14,3,0.000
5429,8,14,4,0.000
5430,8,14,5,0.101
5431,8,14,6,4.494
5432,8,14,7,14.301
5433,8,14,8,24.082
5434,8,14,9,45.681
5435,8,14,10,51.320
5436,8,14,11,46.684
5437,8,14,12,45.554
5438,8,14,13,59.591
5439,8,14,14,34.911
